"","date","hour","sessions"
"2723",2017-04-24,"10",0
"2724",2017-04-24,"11",0
"2725",2017-04-24,"12",0
"2726",2017-04-24,"13",0
"2727",2017-04-24,"14",0
"2728",2017-04-24,"15",0
"2729",2017-04-24,"16",0
"2730",2017-04-24,"17",0
"2731",2017-04-24,"18",0
"2732",2017-04-24,"19",0
"2733",2017-04-24,"20",0
"2734",2017-04-24,"21",0
"2735",2017-04-24,"22",0
"2736",2017-04-24,"23",0
"2737",2017-04-25,"00",0
"2738",2017-04-25,"01",0
"2739",2017-04-25,"02",0
"2740",2017-04-25,"03",0
"2741",2017-04-25,"04",0
"2742",2017-04-25,"05",0
"2743",2017-04-25,"06",0
"2744",2017-04-25,"07",0
"2745",2017-04-25,"08",0
"2746",2017-04-25,"09",0
"2747",2017-04-25,"10",0
"2748",2017-04-25,"11",0
"2749",2017-04-25,"12",0
"2750",2017-04-25,"13",0
"2751",2017-04-25,"14",0
"2752",2017-04-25,"15",0
"2753",2017-04-25,"16",0
"2754",2017-04-25,"17",0
"2755",2017-04-25,"18",0
"2756",2017-04-25,"19",0
"2757",2017-04-25,"20",0
"2758",2017-04-25,"21",0
"2759",2017-04-25,"22",0
"2760",2017-04-25,"23",0
"2761",2017-04-26,"00",0
"2762",2017-04-26,"01",0
"2763",2017-04-26,"02",0
"2764",2017-04-26,"03",0
"2765",2017-04-26,"04",0
"2766",2017-04-26,"05",0
"2767",2017-04-26,"06",0
"2768",2017-04-26,"07",0
"2769",2017-04-26,"08",0
"2770",2017-04-26,"09",0
"2771",2017-04-26,"10",0
"2772",2017-04-26,"11",0
"2773",2017-04-26,"12",0
"2774",2017-04-26,"13",0
"2775",2017-04-26,"14",0
"2776",2017-04-26,"15",0
"2777",2017-04-26,"16",0
"2778",2017-04-26,"17",0
"2779",2017-04-26,"18",0
"2780",2017-04-26,"19",0
"2781",2017-04-26,"20",0
"2782",2017-04-26,"21",0
"2783",2017-04-26,"22",0
"2784",2017-04-26,"23",0
"2785",2017-04-27,"00",0
"2786",2017-04-27,"01",0
"2787",2017-04-27,"02",0
"2788",2017-04-27,"03",0
"2789",2017-04-27,"04",0
"2790",2017-04-27,"05",0
"2791",2017-04-27,"06",0
"2792",2017-04-27,"07",0
"2793",2017-04-27,"08",0
"2794",2017-04-27,"09",0
"2795",2017-04-27,"10",0
"2796",2017-04-27,"11",0
"2797",2017-04-27,"12",0
"2798",2017-04-27,"13",0
"2799",2017-04-27,"14",0
"2800",2017-04-27,"15",0
"2801",2017-04-27,"16",0
"2802",2017-04-27,"17",0
"2803",2017-04-27,"18",0
"2804",2017-04-27,"19",0
"2805",2017-04-27,"20",0
"2806",2017-04-27,"21",0
"2807",2017-04-27,"22",0
"2808",2017-04-27,"23",0
"2809",2017-04-28,"00",0
"2810",2017-04-28,"01",0
"2811",2017-04-28,"02",0
"2812",2017-04-28,"03",0
"2813",2017-04-28,"04",0
"2814",2017-04-28,"05",0
"2815",2017-04-28,"06",0
"2816",2017-04-28,"07",0
"2817",2017-04-28,"08",0
"2818",2017-04-28,"09",0
"2819",2017-04-28,"10",0
"2820",2017-04-28,"11",0
"2821",2017-04-28,"12",0
"2822",2017-04-28,"13",0
"2823",2017-04-28,"14",0
"2824",2017-04-28,"15",0
"2825",2017-04-28,"16",0
"2826",2017-04-28,"17",0
"2827",2017-04-28,"18",0
"2828",2017-04-28,"19",0
"2829",2017-04-28,"20",0
"2830",2017-04-28,"21",0
"2831",2017-04-28,"22",0
"2832",2017-04-28,"23",0
"2833",2017-04-29,"00",0
"2834",2017-04-29,"01",0
"2835",2017-04-29,"02",0
"2836",2017-04-29,"03",0
"2837",2017-04-29,"04",0
"2838",2017-04-29,"05",0
"2839",2017-04-29,"06",0
"2840",2017-04-29,"07",0
"2841",2017-04-29,"08",0
"2842",2017-04-29,"09",0
"2843",2017-04-29,"10",0
"2844",2017-04-29,"11",1
"2845",2017-04-29,"12",0
"2846",2017-04-29,"13",0
"2847",2017-04-29,"14",0
"2848",2017-04-29,"15",0
"2849",2017-04-29,"16",0
"2850",2017-04-29,"17",0
"2851",2017-04-29,"18",0
"2852",2017-04-29,"19",0
"2853",2017-04-29,"20",0
"2854",2017-04-29,"21",0
"2855",2017-04-29,"22",0
"2856",2017-04-29,"23",0
"2857",2017-04-30,"00",0
"2858",2017-04-30,"01",0
"2859",2017-04-30,"02",0
"2860",2017-04-30,"03",0
"2861",2017-04-30,"04",0
"2862",2017-04-30,"05",0
"2863",2017-04-30,"06",0
"2864",2017-04-30,"07",0
"2865",2017-04-30,"08",0
"2866",2017-04-30,"09",0
"2867",2017-04-30,"10",0
"2868",2017-04-30,"11",0
"2869",2017-04-30,"12",0
"2870",2017-04-30,"13",0
"2871",2017-04-30,"14",0
"2872",2017-04-30,"15",0
"2873",2017-04-30,"16",0
"2874",2017-04-30,"17",0
"2875",2017-04-30,"18",0
"2876",2017-04-30,"19",0
"2877",2017-04-30,"20",0
"2878",2017-04-30,"21",0
"2879",2017-04-30,"22",0
"2880",2017-04-30,"23",0
"2881",2017-05-01,"00",0
"2882",2017-05-01,"01",0
"2883",2017-05-01,"02",0
"2884",2017-05-01,"03",0
"2885",2017-05-01,"04",0
"2886",2017-05-01,"05",0
"2887",2017-05-01,"06",0
"2888",2017-05-01,"07",0
"2889",2017-05-01,"08",0
"2890",2017-05-01,"09",0
"2891",2017-05-01,"10",0
"2892",2017-05-01,"11",0
"2893",2017-05-01,"12",0
"2894",2017-05-01,"13",0
"2895",2017-05-01,"14",0
"2896",2017-05-01,"15",0
"2897",2017-05-01,"16",0
"2898",2017-05-01,"17",0
"2899",2017-05-01,"18",0
"2900",2017-05-01,"19",0
"2901",2017-05-01,"20",0
"2902",2017-05-01,"21",0
"2903",2017-05-01,"22",0
"2904",2017-05-01,"23",0
"2905",2017-05-02,"00",0
"2906",2017-05-02,"01",0
"2907",2017-05-02,"02",0
"2908",2017-05-02,"03",0
"2909",2017-05-02,"04",0
"2910",2017-05-02,"05",0
"2911",2017-05-02,"06",0
"2912",2017-05-02,"07",0
"2913",2017-05-02,"08",0
"2914",2017-05-02,"09",0
"2915",2017-05-02,"10",0
"2916",2017-05-02,"11",0
"2917",2017-05-02,"12",0
"2918",2017-05-02,"13",1
"2919",2017-05-02,"14",0
"2920",2017-05-02,"15",0
"2921",2017-05-02,"16",0
"2922",2017-05-02,"17",0
"2923",2017-05-02,"18",0
"2924",2017-05-02,"19",0
"2925",2017-05-02,"20",0
"2926",2017-05-02,"21",0
"2927",2017-05-02,"22",0
"2928",2017-05-02,"23",0
"2929",2017-05-03,"00",0
"2930",2017-05-03,"01",0
"2931",2017-05-03,"02",0
"2932",2017-05-03,"03",0
"2933",2017-05-03,"04",0
"2934",2017-05-03,"05",0
"2935",2017-05-03,"06",0
"2936",2017-05-03,"07",0
"2937",2017-05-03,"08",0
"2938",2017-05-03,"09",0
"2939",2017-05-03,"10",0
"2940",2017-05-03,"11",0
"2941",2017-05-03,"12",0
"2942",2017-05-03,"13",0
"2943",2017-05-03,"14",0
"2944",2017-05-03,"15",0
"2945",2017-05-03,"16",0
"2946",2017-05-03,"17",0
"2947",2017-05-03,"18",1
"2948",2017-05-03,"19",2
"2949",2017-05-03,"20",0
"2950",2017-05-03,"21",0
"2951",2017-05-03,"22",1
"2952",2017-05-03,"23",0
"2953",2017-05-04,"00",0
"2954",2017-05-04,"01",0
"2955",2017-05-04,"02",0
"2956",2017-05-04,"03",0
"2957",2017-05-04,"04",2
"2958",2017-05-04,"05",0
"2959",2017-05-04,"06",0
"2960",2017-05-04,"07",0
"2961",2017-05-04,"08",0
"2962",2017-05-04,"09",0
"2963",2017-05-04,"10",0
"2964",2017-05-04,"11",0
"2965",2017-05-04,"12",0
"2966",2017-05-04,"13",0
"2967",2017-05-04,"14",0
"2968",2017-05-04,"15",0
"2969",2017-05-04,"16",0
"2970",2017-05-04,"17",0
"2971",2017-05-04,"18",0
"2972",2017-05-04,"19",0
"2973",2017-05-04,"20",2
"2974",2017-05-04,"21",0
"2975",2017-05-04,"22",0
"2976",2017-05-04,"23",0
"2977",2017-05-05,"00",0
"2978",2017-05-05,"01",0
"2979",2017-05-05,"02",0
"2980",2017-05-05,"03",0
"2981",2017-05-05,"04",0
"2982",2017-05-05,"05",0
"2983",2017-05-05,"06",0
"2984",2017-05-05,"07",0
"2985",2017-05-05,"08",0
"2986",2017-05-05,"09",0
"2987",2017-05-05,"10",0
"2988",2017-05-05,"11",0
"2989",2017-05-05,"12",0
"2990",2017-05-05,"13",0
"2991",2017-05-05,"14",0
"2992",2017-05-05,"15",0
"2993",2017-05-05,"16",0
"2994",2017-05-05,"17",0
"2995",2017-05-05,"18",1
"2996",2017-05-05,"19",0
"2997",2017-05-05,"20",0
"2998",2017-05-05,"21",0
"2999",2017-05-05,"22",0
"3000",2017-05-05,"23",0
"3001",2017-05-06,"00",0
"3002",2017-05-06,"01",0
"3003",2017-05-06,"02",0
"3004",2017-05-06,"03",0
"3005",2017-05-06,"04",0
"3006",2017-05-06,"05",0
"3007",2017-05-06,"06",0
"3008",2017-05-06,"07",0
"3009",2017-05-06,"08",0
"3010",2017-05-06,"09",0
"3011",2017-05-06,"10",0
"3012",2017-05-06,"11",0
"3013",2017-05-06,"12",2
"3014",2017-05-06,"13",0
"3015",2017-05-06,"14",0
"3016",2017-05-06,"15",1
"3017",2017-05-06,"16",1
"3018",2017-05-06,"17",0
"3019",2017-05-06,"18",0
"3020",2017-05-06,"19",0
"3021",2017-05-06,"20",0
"3022",2017-05-06,"21",0
"3023",2017-05-06,"22",0
"3024",2017-05-06,"23",0
"3025",2017-05-07,"00",0
"3026",2017-05-07,"01",0
"3027",2017-05-07,"02",0
"3028",2017-05-07,"03",0
"3029",2017-05-07,"04",0
"3030",2017-05-07,"05",0
"3031",2017-05-07,"06",0
"3032",2017-05-07,"07",0
"3033",2017-05-07,"08",0
"3034",2017-05-07,"09",0
"3035",2017-05-07,"10",0
"3036",2017-05-07,"11",0
"3037",2017-05-07,"12",0
"3038",2017-05-07,"13",0
"3039",2017-05-07,"14",0
"3040",2017-05-07,"15",1
"3041",2017-05-07,"16",1
"3042",2017-05-07,"17",2
"3043",2017-05-07,"18",0
"3044",2017-05-07,"19",8
"3045",2017-05-07,"20",0
"3046",2017-05-07,"21",0
"3047",2017-05-07,"22",0
"3048",2017-05-07,"23",0
"3049",2017-05-08,"00",0
"3050",2017-05-08,"01",1
"3051",2017-05-08,"02",0
"3052",2017-05-08,"03",0
"3053",2017-05-08,"04",0
"3054",2017-05-08,"05",0
"3055",2017-05-08,"06",0
"3056",2017-05-08,"07",1
"3057",2017-05-08,"08",1
"3058",2017-05-08,"09",0
"3059",2017-05-08,"10",0
"3060",2017-05-08,"11",2
"3061",2017-05-08,"12",0
"3062",2017-05-08,"13",0
"3063",2017-05-08,"14",0
"3064",2017-05-08,"15",0
"3065",2017-05-08,"16",0
"3066",2017-05-08,"17",1
"3067",2017-05-08,"18",0
"3068",2017-05-08,"19",0
"3069",2017-05-08,"20",0
"3070",2017-05-08,"21",0
"3071",2017-05-08,"22",0
"3072",2017-05-08,"23",0
"3073",2017-05-09,"00",0
"3074",2017-05-09,"01",0
"3075",2017-05-09,"02",0
"3076",2017-05-09,"03",0
"3077",2017-05-09,"04",0
"3078",2017-05-09,"05",1
"3079",2017-05-09,"06",1
"3080",2017-05-09,"07",0
"3081",2017-05-09,"08",1
"3082",2017-05-09,"09",0
"3083",2017-05-09,"10",0
"3084",2017-05-09,"11",0
"3085",2017-05-09,"12",2
"3086",2017-05-09,"13",0
"3087",2017-05-09,"14",0
"3088",2017-05-09,"15",0
"3089",2017-05-09,"16",0
"3090",2017-05-09,"17",0
"3091",2017-05-09,"18",0
"3092",2017-05-09,"19",2
"3093",2017-05-09,"20",0
"3094",2017-05-09,"21",0
"3095",2017-05-09,"22",1
"3096",2017-05-09,"23",0
"3097",2017-05-10,"00",0
"3098",2017-05-10,"01",0
"3099",2017-05-10,"02",0
"3100",2017-05-10,"03",0
"3101",2017-05-10,"04",0
"3102",2017-05-10,"05",0
"3103",2017-05-10,"06",0
"3104",2017-05-10,"07",0
"3105",2017-05-10,"08",1
"3106",2017-05-10,"09",0
"3107",2017-05-10,"10",0
"3108",2017-05-10,"11",0
"3109",2017-05-10,"12",0
"3110",2017-05-10,"13",0
"3111",2017-05-10,"14",0
"3112",2017-05-10,"15",0
"3113",2017-05-10,"16",0
"3114",2017-05-10,"17",0
"3115",2017-05-10,"18",0
"3116",2017-05-10,"19",0
"3117",2017-05-10,"20",0
"3118",2017-05-10,"21",0
"3119",2017-05-10,"22",0
"3120",2017-05-10,"23",0
"3121",2017-05-11,"00",0
"3122",2017-05-11,"01",0
"3123",2017-05-11,"02",0
"3124",2017-05-11,"03",0
"3125",2017-05-11,"04",0
"3126",2017-05-11,"05",0
"3127",2017-05-11,"06",0
"3128",2017-05-11,"07",0
"3129",2017-05-11,"08",0
"3130",2017-05-11,"09",0
"3131",2017-05-11,"10",0
"3132",2017-05-11,"11",0
"3133",2017-05-11,"12",0
"3134",2017-05-11,"13",0
"3135",2017-05-11,"14",0
"3136",2017-05-11,"15",0
"3137",2017-05-11,"16",0
"3138",2017-05-11,"17",0
"3139",2017-05-11,"18",0
"3140",2017-05-11,"19",0
"3141",2017-05-11,"20",0
"3142",2017-05-11,"21",0
"3143",2017-05-11,"22",0
"3144",2017-05-11,"23",0
"3145",2017-05-12,"00",0
"3146",2017-05-12,"01",0
"3147",2017-05-12,"02",0
"3148",2017-05-12,"03",0
"3149",2017-05-12,"04",0
"3150",2017-05-12,"05",0
"3151",2017-05-12,"06",0
"3152",2017-05-12,"07",0
"3153",2017-05-12,"08",0
"3154",2017-05-12,"09",0
"3155",2017-05-12,"10",0
"3156",2017-05-12,"11",0
"3157",2017-05-12,"12",0
"3158",2017-05-12,"13",0
"3159",2017-05-12,"14",0
"3160",2017-05-12,"15",0
"3161",2017-05-12,"16",0
"3162",2017-05-12,"17",0
"3163",2017-05-12,"18",0
"3164",2017-05-12,"19",0
"3165",2017-05-12,"20",0
"3166",2017-05-12,"21",0
"3167",2017-05-12,"22",0
"3168",2017-05-12,"23",0
"3169",2017-05-13,"00",0
"3170",2017-05-13,"01",0
"3171",2017-05-13,"02",0
"3172",2017-05-13,"03",0
"3173",2017-05-13,"04",0
"3174",2017-05-13,"05",0
"3175",2017-05-13,"06",0
"3176",2017-05-13,"07",0
"3177",2017-05-13,"08",0
"3178",2017-05-13,"09",0
"3179",2017-05-13,"10",0
"3180",2017-05-13,"11",0
"3181",2017-05-13,"12",0
"3182",2017-05-13,"13",0
"3183",2017-05-13,"14",0
"3184",2017-05-13,"15",0
"3185",2017-05-13,"16",0
"3186",2017-05-13,"17",1
"3187",2017-05-13,"18",0
"3188",2017-05-13,"19",0
"3189",2017-05-13,"20",0
"3190",2017-05-13,"21",0
"3191",2017-05-13,"22",0
"3192",2017-05-13,"23",0
"3193",2017-05-14,"00",0
"3194",2017-05-14,"01",0
"3195",2017-05-14,"02",0
"3196",2017-05-14,"03",0
"3197",2017-05-14,"04",0
"3198",2017-05-14,"05",0
"3199",2017-05-14,"06",0
"3200",2017-05-14,"07",0
"3201",2017-05-14,"08",0
"3202",2017-05-14,"09",0
"3203",2017-05-14,"10",0
"3204",2017-05-14,"11",0
"3205",2017-05-14,"12",0
"3206",2017-05-14,"13",0
"3207",2017-05-14,"14",0
"3208",2017-05-14,"15",0
"3209",2017-05-14,"16",0
"3210",2017-05-14,"17",0
"3211",2017-05-14,"18",0
"3212",2017-05-14,"19",0
"3213",2017-05-14,"20",0
"3214",2017-05-14,"21",0
"3215",2017-05-14,"22",0
"3216",2017-05-14,"23",0
"3217",2017-05-15,"00",0
"3218",2017-05-15,"01",0
"3219",2017-05-15,"02",0
"3220",2017-05-15,"03",0
"3221",2017-05-15,"04",0
"3222",2017-05-15,"05",0
"3223",2017-05-15,"06",0
"3224",2017-05-15,"07",0
"3225",2017-05-15,"08",0
"3226",2017-05-15,"09",0
"3227",2017-05-15,"10",0
"3228",2017-05-15,"11",0
"3229",2017-05-15,"12",0
"3230",2017-05-15,"13",0
"3231",2017-05-15,"14",0
"3232",2017-05-15,"15",0
"3233",2017-05-15,"16",0
"3234",2017-05-15,"17",0
"3235",2017-05-15,"18",0
"3236",2017-05-15,"19",0
"3237",2017-05-15,"20",0
"3238",2017-05-15,"21",0
"3239",2017-05-15,"22",0
"3240",2017-05-15,"23",0
"3241",2017-05-16,"00",0
"3242",2017-05-16,"01",0
"3243",2017-05-16,"02",0
"3244",2017-05-16,"03",0
"3245",2017-05-16,"04",1
"3246",2017-05-16,"05",0
"3247",2017-05-16,"06",0
"3248",2017-05-16,"07",0
"3249",2017-05-16,"08",0
"3250",2017-05-16,"09",0
"3251",2017-05-16,"10",0
"3252",2017-05-16,"11",0
"3253",2017-05-16,"12",0
"3254",2017-05-16,"13",0
"3255",2017-05-16,"14",0
"3256",2017-05-16,"15",0
"3257",2017-05-16,"16",0
"3258",2017-05-16,"17",0
"3259",2017-05-16,"18",0
"3260",2017-05-16,"19",0
"3261",2017-05-16,"20",0
"3262",2017-05-16,"21",0
"3263",2017-05-16,"22",0
"3264",2017-05-16,"23",0
"3265",2017-05-17,"00",0
"3266",2017-05-17,"01",1
"3267",2017-05-17,"02",0
"3268",2017-05-17,"03",0
"3269",2017-05-17,"04",0
"3270",2017-05-17,"05",0
"3271",2017-05-17,"06",0
"3272",2017-05-17,"07",0
"3273",2017-05-17,"08",0
"3274",2017-05-17,"09",0
"3275",2017-05-17,"10",0
"3276",2017-05-17,"11",0
"3277",2017-05-17,"12",0
"3278",2017-05-17,"13",0
"3279",2017-05-17,"14",0
"3280",2017-05-17,"15",0
"3281",2017-05-17,"16",0
"3282",2017-05-17,"17",0
"3283",2017-05-17,"18",0
"3284",2017-05-17,"19",0
"3285",2017-05-17,"20",0
"3286",2017-05-17,"21",0
"3287",2017-05-17,"22",0
"3288",2017-05-17,"23",0
"3289",2017-05-18,"00",0
"3290",2017-05-18,"01",0
"3291",2017-05-18,"02",0
"3292",2017-05-18,"03",0
"3293",2017-05-18,"04",0
"3294",2017-05-18,"05",0
"3295",2017-05-18,"06",0
"3296",2017-05-18,"07",0
"3297",2017-05-18,"08",0
"3298",2017-05-18,"09",0
"3299",2017-05-18,"10",0
"3300",2017-05-18,"11",0
"3301",2017-05-18,"12",0
"3302",2017-05-18,"13",0
"3303",2017-05-18,"14",0
"3304",2017-05-18,"15",0
"3305",2017-05-18,"16",0
"3306",2017-05-18,"17",0
"3307",2017-05-18,"18",0
"3308",2017-05-18,"19",0
"3309",2017-05-18,"20",0
"3310",2017-05-18,"21",0
"3311",2017-05-18,"22",0
"3312",2017-05-18,"23",0
"3313",2017-05-19,"00",0
"3314",2017-05-19,"01",0
"3315",2017-05-19,"02",0
"3316",2017-05-19,"03",0
"3317",2017-05-19,"04",1
"3318",2017-05-19,"05",0
"3319",2017-05-19,"06",0
"3320",2017-05-19,"07",0
"3321",2017-05-19,"08",0
"3322",2017-05-19,"09",0
"3323",2017-05-19,"10",0
"3324",2017-05-19,"11",0
"3325",2017-05-19,"12",0
"3326",2017-05-19,"13",0
"3327",2017-05-19,"14",0
"3328",2017-05-19,"15",1
"3329",2017-05-19,"16",0
"3330",2017-05-19,"17",0
"3331",2017-05-19,"18",0
"3332",2017-05-19,"19",1
"3333",2017-05-19,"20",0
"3334",2017-05-19,"21",0
"3335",2017-05-19,"22",0
"3336",2017-05-19,"23",0
"3337",2017-05-20,"00",0
"3338",2017-05-20,"01",0
"3339",2017-05-20,"02",0
"3340",2017-05-20,"03",0
"3341",2017-05-20,"04",0
"3342",2017-05-20,"05",0
"3343",2017-05-20,"06",0
"3344",2017-05-20,"07",0
"3345",2017-05-20,"08",0
"3346",2017-05-20,"09",0
"3347",2017-05-20,"10",0
"3348",2017-05-20,"11",0
"3349",2017-05-20,"12",0
"3350",2017-05-20,"13",0
"3351",2017-05-20,"14",0
"3352",2017-05-20,"15",0
"3353",2017-05-20,"16",0
"3354",2017-05-20,"17",0
"3355",2017-05-20,"18",1
"3356",2017-05-20,"19",0
"3357",2017-05-20,"20",0
"3358",2017-05-20,"21",0
"3359",2017-05-20,"22",0
"3360",2017-05-20,"23",0
"3361",2017-05-21,"00",0
"3362",2017-05-21,"01",0
"3363",2017-05-21,"02",0
"3364",2017-05-21,"03",0
"3365",2017-05-21,"04",0
"3366",2017-05-21,"05",0
"3367",2017-05-21,"06",0
"3368",2017-05-21,"07",0
"3369",2017-05-21,"08",0
"3370",2017-05-21,"09",0
"3371",2017-05-21,"10",0
"3372",2017-05-21,"11",0
"3373",2017-05-21,"12",0
"3374",2017-05-21,"13",0
"3375",2017-05-21,"14",0
"3376",2017-05-21,"15",0
"3377",2017-05-21,"16",0
"3378",2017-05-21,"17",0
"3379",2017-05-21,"18",0
"3380",2017-05-21,"19",0
"3381",2017-05-21,"20",0
"3382",2017-05-21,"21",0
"3383",2017-05-21,"22",0
"3384",2017-05-21,"23",0
"3385",2017-05-22,"00",0
"3386",2017-05-22,"01",0
"3387",2017-05-22,"02",0
"3388",2017-05-22,"03",0
"3389",2017-05-22,"04",0
"3390",2017-05-22,"05",1
"3391",2017-05-22,"06",0
"3392",2017-05-22,"07",1
"3393",2017-05-22,"08",0
"3394",2017-05-22,"09",0
"3395",2017-05-22,"10",0
"3396",2017-05-22,"11",0
"3397",2017-05-22,"12",0
"3398",2017-05-22,"13",0
"3399",2017-05-22,"14",0
"3400",2017-05-22,"15",0
"3401",2017-05-22,"16",0
"3402",2017-05-22,"17",0
"3403",2017-05-22,"18",0
"3404",2017-05-22,"19",0
"3405",2017-05-22,"20",0
"3406",2017-05-22,"21",0
"3407",2017-05-22,"22",0
"3408",2017-05-22,"23",0
"3409",2017-05-23,"00",0
"3410",2017-05-23,"01",0
"3411",2017-05-23,"02",0
"3412",2017-05-23,"03",0
"3413",2017-05-23,"04",0
"3414",2017-05-23,"05",0
"3415",2017-05-23,"06",0
"3416",2017-05-23,"07",0
"3417",2017-05-23,"08",0
"3418",2017-05-23,"09",0
"3419",2017-05-23,"10",0
"3420",2017-05-23,"11",0
"3421",2017-05-23,"12",0
"3422",2017-05-23,"13",0
"3423",2017-05-23,"14",0
"3424",2017-05-23,"15",0
"3425",2017-05-23,"16",0
"3426",2017-05-23,"17",0
"3427",2017-05-23,"18",0
"3428",2017-05-23,"19",0
"3429",2017-05-23,"20",0
"3430",2017-05-23,"21",0
"3431",2017-05-23,"22",0
"3432",2017-05-23,"23",0
"3433",2017-05-24,"00",0
"3434",2017-05-24,"01",0
"3435",2017-05-24,"02",0
"3436",2017-05-24,"03",0
"3437",2017-05-24,"04",0
"3438",2017-05-24,"05",0
"3439",2017-05-24,"06",0
"3440",2017-05-24,"07",0
"3441",2017-05-24,"08",0
"3442",2017-05-24,"09",0
"3443",2017-05-24,"10",0
"3444",2017-05-24,"11",0
"3445",2017-05-24,"12",0
"3446",2017-05-24,"13",0
"3447",2017-05-24,"14",0
"3448",2017-05-24,"15",0
"3449",2017-05-24,"16",0
"3450",2017-05-24,"17",0
"3451",2017-05-24,"18",0
"3452",2017-05-24,"19",0
"3453",2017-05-24,"20",0
"3454",2017-05-24,"21",0
"3455",2017-05-24,"22",0
"3456",2017-05-24,"23",1
"3457",2017-05-25,"00",0
"3458",2017-05-25,"01",0
"3459",2017-05-25,"02",0
"3460",2017-05-25,"03",0
"3461",2017-05-25,"04",0
"3462",2017-05-25,"05",0
"3463",2017-05-25,"06",0
"3464",2017-05-25,"07",0
"3465",2017-05-25,"08",0
"3466",2017-05-25,"09",0
"3467",2017-05-25,"10",0
"3468",2017-05-25,"11",0
"3469",2017-05-25,"12",0
"3470",2017-05-25,"13",0
"3471",2017-05-25,"14",0
"3472",2017-05-25,"15",0
"3473",2017-05-25,"16",0
"3474",2017-05-25,"17",0
"3475",2017-05-25,"18",0
"3476",2017-05-25,"19",0
"3477",2017-05-25,"20",0
"3478",2017-05-25,"21",0
"3479",2017-05-25,"22",0
"3480",2017-05-25,"23",0
"3481",2017-05-26,"00",0
"3482",2017-05-26,"01",0
"3483",2017-05-26,"02",0
"3484",2017-05-26,"03",0
"3485",2017-05-26,"04",1
"3486",2017-05-26,"05",0
"3487",2017-05-26,"06",0
"3488",2017-05-26,"07",0
"3489",2017-05-26,"08",0
"3490",2017-05-26,"09",0
"3491",2017-05-26,"10",0
"3492",2017-05-26,"11",0
"3493",2017-05-26,"12",0
"3494",2017-05-26,"13",0
"3495",2017-05-26,"14",0
"3496",2017-05-26,"15",0
"3497",2017-05-26,"16",0
"3498",2017-05-26,"17",0
"3499",2017-05-26,"18",0
"3500",2017-05-26,"19",0
"3501",2017-05-26,"20",0
"3502",2017-05-26,"21",0
"3503",2017-05-26,"22",0
"3504",2017-05-26,"23",0
"3505",2017-05-27,"00",0
"3506",2017-05-27,"01",0
"3507",2017-05-27,"02",0
"3508",2017-05-27,"03",0
"3509",2017-05-27,"04",0
"3510",2017-05-27,"05",0
"3511",2017-05-27,"06",0
"3512",2017-05-27,"07",0
"3513",2017-05-27,"08",0
"3514",2017-05-27,"09",0
"3515",2017-05-27,"10",0
"3516",2017-05-27,"11",0
"3517",2017-05-27,"12",0
"3518",2017-05-27,"13",0
"3519",2017-05-27,"14",0
"3520",2017-05-27,"15",0
"3521",2017-05-27,"16",0
"3522",2017-05-27,"17",0
"3523",2017-05-27,"18",0
"3524",2017-05-27,"19",0
"3525",2017-05-27,"20",0
"3526",2017-05-27,"21",0
"3527",2017-05-27,"22",0
"3528",2017-05-27,"23",0
"3529",2017-05-28,"00",0
"3530",2017-05-28,"01",0
"3531",2017-05-28,"02",0
"3532",2017-05-28,"03",0
"3533",2017-05-28,"04",0
"3534",2017-05-28,"05",0
"3535",2017-05-28,"06",0
"3536",2017-05-28,"07",0
"3537",2017-05-28,"08",0
"3538",2017-05-28,"09",0
"3539",2017-05-28,"10",0
"3540",2017-05-28,"11",0
"3541",2017-05-28,"12",0
"3542",2017-05-28,"13",0
"3543",2017-05-28,"14",0
"3544",2017-05-28,"15",0
"3545",2017-05-28,"16",1
"3546",2017-05-28,"17",0
"3547",2017-05-28,"18",0
"3548",2017-05-28,"19",0
"3549",2017-05-28,"20",0
"3550",2017-05-28,"21",0
"3551",2017-05-28,"22",0
"3552",2017-05-28,"23",0
"3553",2017-05-29,"00",0
"3554",2017-05-29,"01",1
"3555",2017-05-29,"02",0
"3556",2017-05-29,"03",0
"3557",2017-05-29,"04",0
"3558",2017-05-29,"05",0
"3559",2017-05-29,"06",0
"3560",2017-05-29,"07",1
"3561",2017-05-29,"08",0
"3562",2017-05-29,"09",0
"3563",2017-05-29,"10",0
"3564",2017-05-29,"11",0
"3565",2017-05-29,"12",0
"3566",2017-05-29,"13",0
"3567",2017-05-29,"14",0
"3568",2017-05-29,"15",0
"3569",2017-05-29,"16",0
"3570",2017-05-29,"17",0
"3571",2017-05-29,"18",0
"3572",2017-05-29,"19",0
"3573",2017-05-29,"20",0
"3574",2017-05-29,"21",0
"3575",2017-05-29,"22",0
"3576",2017-05-29,"23",0
"3577",2017-05-30,"00",0
"3578",2017-05-30,"01",0
"3579",2017-05-30,"02",0
