"","browser","browserVersion","screenResolution","browserSize","country","hits"
"398","Chrome","55.0.2883.87","1920x1080","1920x970","Netherlands",2
"399","Chrome","55.0.2883.87","1920x1080","1920x970","Norway",8
"400","Chrome","55.0.2883.87","1920x1080","1920x970","United Kingdom",48
"401","Chrome","55.0.2883.87","1920x1080","1920x980","United Kingdom",9
"402","Chrome","55.0.2883.87","1920x1080","1920x990","Hong Kong",7
"403","Chrome","55.0.2883.87","1920x1080","1920x990","Switzerland",1
"404","Chrome","55.0.2883.87","1920x1080","1920x990","United Kingdom",9
"405","Chrome","55.0.2883.87","1920x1080","2470x1320","Norway",3
"406","Chrome","55.0.2883.87","1920x1080","2480x1320","Norway",1
"407","Chrome","55.0.2883.87","1920x1080","940x910","Hong Kong",4
"408","Chrome","55.0.2883.87","1920x1080","940x950","Hong Kong",1
"409","Chrome","55.0.2883.87","1920x1080","960x940","United Kingdom",3
"410","Chrome","55.0.2883.87","2560x1440","2560x1330","United Kingdom",3
"411","Chrome","55.0.2883.87","854x683","840x560","Hong Kong",1
"412","Chrome","55.0.2883.95","1440x900","1390x780","Switzerland",5
"413","Chrome","56.0.2924.76","1280x1024","1280x890","Australia",1
"414","Chrome","56.0.2924.76","1280x1024","1280x890","Italy",1
"415","Chrome","56.0.2924.76","1280x1024","1280x920","Italy",8
"416","Chrome","56.0.2924.76","1280x720","1280x590","United Kingdom",2
"417","Chrome","56.0.2924.76","1280x962","1280x830","Australia",1
"418","Chrome","56.0.2924.76","1366x768","1010x640","Belgium",8
"419","Chrome","56.0.2924.76","1366x768","1370x630","Belgium",1
"420","Chrome","56.0.2924.76","1366x768","1370x640","Belgium",18
"421","Chrome","56.0.2924.76","1366x768","1370x640","Norway",1
"422","Chrome","56.0.2924.76","1366x768","1370x660","Belgium",1
"423","Chrome","56.0.2924.76","1366x768","1370x700","Belgium",2
"424","Chrome","56.0.2924.76","1366x768","990x540","Belgium",2
"425","Chrome","56.0.2924.76","1440x900","1030x710","Belgium",6
"426","Chrome","56.0.2924.76","1440x900","1440x770","Belgium",11
"427","Chrome","56.0.2924.76","1440x900","1440x790","Belgium",39
"428","Chrome","56.0.2924.76","1600x1200","1030x1010","Belgium",1
"429","Chrome","56.0.2924.76","1600x1200","1030x1030","Belgium",1
"430","Chrome","56.0.2924.76","1600x1200","1030x790","Belgium",4
"431","Chrome","56.0.2924.76","1600x1200","1090x1050","Belgium",1
"432","Chrome","56.0.2924.76","1600x1200","1170x1020","Belgium",2
"433","Chrome","56.0.2924.76","1600x1200","1310x1050","Belgium",1
"434","Chrome","56.0.2924.76","1600x1200","1360x1040","Belgium",2
"435","Chrome","56.0.2924.76","1600x1200","1360x1050","Belgium",4
"436","Chrome","56.0.2924.76","1600x1200","1390x1020","Belgium",1
"437","Chrome","56.0.2924.76","1600x1200","1600x1050","Belgium",1
"438","Chrome","56.0.2924.76","1600x1200","1600x1070","Belgium",104
"439","Chrome","56.0.2924.76","1600x1200","1600x1090","Belgium",81
"440","Chrome","56.0.2924.76","1600x1200","1600x1110","Belgium",21
"441","Chrome","56.0.2924.76","1600x1200","1600x1130","Belgium",23
"442","Chrome","56.0.2924.76","1600x900","1600x810","Australia",2
"443","Chrome","56.0.2924.76","1920x1080","1260x740","United Kingdom",2
"444","Chrome","56.0.2924.76","1920x1080","1400x750","United Kingdom",1
"445","Chrome","56.0.2924.76","1920x1080","1920x950","Belgium",6
"446","Chrome","56.0.2924.76","1920x1080","1920x950","United Kingdom",13
"447","Chrome","56.0.2924.87","1280x1024","1000x860","Italy",1
"448","Chrome","56.0.2924.87","1280x1024","1000x890","Italy",2
"449","Chrome","56.0.2924.87","1280x1024","1010x850","Italy",1
"450","Chrome","56.0.2924.87","1280x1024","1020x520","Italy",1
"451","Chrome","56.0.2924.87","1280x1024","1020x860","Italy",1
"452","Chrome","56.0.2924.87","1280x1024","1020x890","Italy",3
"453","Chrome","56.0.2924.87","1280x1024","1020x900","Italy",1
"454","Chrome","56.0.2924.87","1280x1024","1030x600","Italy",1
"455","Chrome","56.0.2924.87","1280x1024","1030x640","Italy",1
"456","Chrome","56.0.2924.87","1280x1024","1030x680","Italy",1
"457","Chrome","56.0.2924.87","1280x1024","1030x830","Philippines",1
"458","Chrome","56.0.2924.87","1280x1024","1030x850","Italy",2
"459","Chrome","56.0.2924.87","1280x1024","1040x820","Italy",1
"460","Chrome","56.0.2924.87","1280x1024","1040x850","Italy",1
"461","Chrome","56.0.2924.87","1280x1024","1040x860","Italy",1
"462","Chrome","56.0.2924.87","1280x1024","1050x860","Italy",1
"463","Chrome","56.0.2924.87","1280x1024","1080x520","Philippines",1
"464","Chrome","56.0.2924.87","1280x1024","1130x870","Italy",2
"465","Chrome","56.0.2924.87","1280x1024","1150x630","Italy",1
"466","Chrome","56.0.2924.87","1280x1024","1150x870","Italy",16
"467","Chrome","56.0.2924.87","1280x1024","1180x720","Italy",1
"468","Chrome","56.0.2924.87","1280x1024","1240x850","Italy",2
"469","Chrome","56.0.2924.87","1280x1024","1250x690","Philippines",1
"470","Chrome","56.0.2924.87","1280x1024","1260x690","Philippines",1
"471","Chrome","56.0.2924.87","1280x1024","1270x610","Philippines",2
"472","Chrome","56.0.2924.87","1280x1024","1280x850","Philippines",16
"473","Chrome","56.0.2924.87","1280x1024","1280x880","Italy",1
"474","Chrome","56.0.2924.87","1280x1024","1280x880","Philippines",33
"475","Chrome","56.0.2924.87","1280x1024","1280x890","Australia",4
"476","Chrome","56.0.2924.87","1280x1024","1280x890","Italy",25
"477","Chrome","56.0.2924.87","1280x1024","1280x890","Norway",5
"478","Chrome","56.0.2924.87","1280x1024","1280x890","Philippines",1
"479","Chrome","56.0.2924.87","1280x1024","1280x920","Italy",80
"480","Chrome","56.0.2924.87","1280x1024","1280x920","Philippines",1
"481","Chrome","56.0.2924.87","1280x1024","1280x930","Australia",4
"482","Chrome","56.0.2924.87","1280x1024","1280x930","Ireland",3
"483","Chrome","56.0.2924.87","1280x1024","1280x930","Italy",2
"484","Chrome","56.0.2924.87","1280x1024","1280x960","Italy",3
"485","Chrome","56.0.2924.87","1280x1024","1320x890","Italy",2
"486","Chrome","56.0.2924.87","1280x1024","990x860","Italy",1
"487","Chrome","56.0.2924.87","1280x1024","990x890","Italy",1
"488","Chrome","56.0.2924.87","1280x720","1250x560","United Kingdom",1
"489","Chrome","56.0.2924.87","1280x720","1270x590","United Kingdom",1
"490","Chrome","56.0.2924.87","1280x720","1280x590","United Kingdom",8
"491","Chrome","56.0.2924.87","1280x720","1280x620","United Kingdom",3
"492","Chrome","56.0.2924.87","1360x768","1030x600","Philippines",2
"493","Chrome","56.0.2924.87","1360x768","1360x640","United Arab Emirates",24
"494","Chrome","56.0.2924.87","1360x768","1360x660","Philippines",1
"495","Chrome","56.0.2924.87","1366x768","1010x590","United States",1
"496","Chrome","56.0.2924.87","1366x768","1030x600","Netherlands",1
"497","Chrome","56.0.2924.87","1366x768","1040x610","United Kingdom",1
"498","Chrome","56.0.2924.87","1366x768","1300x700","Philippines",1
"499","Chrome","56.0.2924.87","1366x768","1350x580","United States",1
"500","Chrome","56.0.2924.87","1366x768","1350x640","United Kingdom",1
"501","Chrome","56.0.2924.87","1366x768","1370x600","United States",1
"502","Chrome","56.0.2924.87","1366x768","1370x610","Philippines",3
"503","Chrome","56.0.2924.87","1366x768","1370x610","United Kingdom",2
"504","Chrome","56.0.2924.87","1366x768","1370x620","Netherlands",3
"505","Chrome","56.0.2924.87","1366x768","1370x630","United States",4
"506","Chrome","56.0.2924.87","1366x768","1370x640","Australia",3
"507","Chrome","56.0.2924.87","1366x768","1370x640","Philippines",1
"508","Chrome","56.0.2924.87","1366x768","1370x640","United Arab Emirates",2
"509","Chrome","56.0.2924.87","1366x768","1370x640","United Kingdom",5
"510","Chrome","56.0.2924.87","1366x768","1370x640","United States",1
"511","Chrome","56.0.2924.87","1366x768","1370x650","United States",9
"512","Chrome","56.0.2924.87","1366x768","1370x660","Belgium",3
"513","Chrome","56.0.2924.87","1366x768","1370x660","France",3
"514","Chrome","56.0.2924.87","1366x768","1370x660","Netherlands",2
"515","Chrome","56.0.2924.87","1366x768","1370x660","Philippines",1
"516","Chrome","56.0.2924.87","1366x768","1370x660","United Kingdom",11
"517","Chrome","56.0.2924.87","1366x768","1370x680","Belgium",3
"518","Chrome","56.0.2924.87","1366x768","1370x700","United Kingdom",1
"519","Chrome","56.0.2924.87","1366x768","1920x1020","Netherlands",1
"520","Chrome","56.0.2924.87","1440x810","1040x620","United Arab Emirates",1
"521","Chrome","56.0.2924.87","1440x900","1040x710","United Arab Emirates",1
"522","Chrome","56.0.2924.87","1440x900","1440x770","United Arab Emirates",1
"523","Chrome","56.0.2924.87","1440x900","1440x780","Switzerland",1
"524","Chrome","56.0.2924.87","1440x900","1440x790","Belgium",11
"525","Chrome","56.0.2924.87","1440x900","1440x800","United Kingdom",1
"526","Chrome","56.0.2924.87","1440x900","1440x810","Belgium",8
"527","Chrome","56.0.2924.87","1440x900","1440x830","Belgium",1
"528","Chrome","56.0.2924.87","1440x960","1440x830","France",2
"529","Chrome","56.0.2924.87","1536x864","1510x780","Norway",1
"530","Chrome","56.0.2924.87","1536x864","1520x740","Norway",1
"531","Chrome","56.0.2924.87","1536x864","1540x740","United Kingdom",9
"532","Chrome","56.0.2924.87","1536x864","1540x740","United States",5
"533","Chrome","56.0.2924.87","1536x864","1540x750","Norway",1
"534","Chrome","56.0.2924.87","1536x864","1540x760","United Kingdom",8
"535","Chrome","56.0.2924.87","1536x864","1540x780","United States",1
"536","Chrome","56.0.2924.87","1536x864","1540x800","Norway",1
"537","Chrome","56.0.2924.87","1600x1200","1030x1030","Belgium",1
"538","Chrome","56.0.2924.87","1600x1200","1310x1050","Belgium",1
"539","Chrome","56.0.2924.87","1600x1200","1320x1050","Belgium",1
"540","Chrome","56.0.2924.87","1600x900","1030x710","Kenya",3
"541","Chrome","56.0.2924.87","1600x900","1300x770","Philippines",2
"542","Chrome","56.0.2924.87","1600x900","1600x770","Kenya",38
"543","Chrome","56.0.2924.87","1600x900","1600x780","South Africa",1
"544","Chrome","56.0.2924.87","1600x900","1600x790","Kenya",1
"545","Chrome","56.0.2924.87","1600x900","1600x790","South Africa",5
"546","Chrome","56.0.2924.87","1600x900","1600x810","Ireland",6
"547","Chrome","56.0.2924.87","1680x1050","1010x590","United States",2
"548","Chrome","56.0.2924.87","1680x1050","1670x880","United States",2
"549","Chrome","56.0.2924.87","1680x1050","1680x860","United States",1
"550","Chrome","56.0.2924.87","1680x1050","1680x910","United States",8
"551","Chrome","56.0.2924.87","1680x1050","1680x920","Norway",24
"552","Chrome","56.0.2924.87","1680x1050","1680x930","United States",3
"553","Chrome","56.0.2924.87","1680x1050","1680x940","France",2
"554","Chrome","56.0.2924.87","1680x1050","1680x940","South Africa",7
"555","Chrome","56.0.2924.87","1680x1050","1680x960","United States",51
"556","Chrome","56.0.2924.87","1680x1050","2610x880","United States",2
"557","Chrome","56.0.2924.87","1680x1050","820x560","France",1
"558","Chrome","56.0.2924.87","1920x1080","1000x740","United Kingdom",1
"559","Chrome","56.0.2924.87","1920x1080","1140x740","Australia",1
"560","Chrome","56.0.2924.87","1920x1080","1150x670","United Kingdom",2
"561","Chrome","56.0.2924.87","1920x1080","1230x560","United Kingdom",1
"562","Chrome","56.0.2924.87","1920x1080","1240x560","United Kingdom",2
"563","Chrome","56.0.2924.87","1920x1080","1250x560","United Kingdom",2
"564","Chrome","56.0.2924.87","1920x1080","1260x730","United Kingdom",1
"565","Chrome","56.0.2924.87","1920x1080","1260x740","United Kingdom",2
"566","Chrome","56.0.2924.87","1920x1080","1270x620","United Kingdom",1
"567","Chrome","56.0.2924.87","1920x1080","1280x710","United Kingdom",1
"568","Chrome","56.0.2924.87","1920x1080","1290x740","United Kingdom",2
"569","Chrome","56.0.2924.87","1920x1080","1300x640","United Kingdom",1
"570","Chrome","56.0.2924.87","1920x1080","1300x760","United Kingdom",1
"571","Chrome","56.0.2924.87","1920x1080","1330x770","United Kingdom",1
"572","Chrome","56.0.2924.87","1920x1080","1360x650","United Kingdom",1
"573","Chrome","56.0.2924.87","1920x1080","1390x730","United Kingdom",1
"574","Chrome","56.0.2924.87","1920x1080","1390x770","United States",1
"575","Chrome","56.0.2924.87","1920x1080","1400x730","United Kingdom",1
"576","Chrome","56.0.2924.87","1920x1080","1440x620","United Kingdom",1
"577","Chrome","56.0.2924.87","1920x1080","1460x640","United Kingdom",2
"578","Chrome","56.0.2924.87","1920x1080","1460x770","United Kingdom",3
"579","Chrome","56.0.2924.87","1920x1080","1480x810","United Kingdom",1
"580","Chrome","56.0.2924.87","1920x1080","1490x840","United Kingdom",1
"581","Chrome","56.0.2924.87","1920x1080","1530x730","United Kingdom",1
"582","Chrome","56.0.2924.87","1920x1080","1580x850","Spain",1
"583","Chrome","56.0.2924.87","1920x1080","1590x680","United Kingdom",1
"584","Chrome","56.0.2924.87","1920x1080","1590x800","United Kingdom",2
"585","Chrome","56.0.2924.87","1920x1080","1600x600","United Kingdom",1
"586","Chrome","56.0.2924.87","1920x1080","1600x890","United Kingdom",1
"587","Chrome","56.0.2924.87","1920x1080","1610x750","United Kingdom",1
"588","Chrome","56.0.2924.87","1920x1080","1630x760","United Kingdom",1
"589","Chrome","56.0.2924.87","1920x1080","1640x740","United Kingdom",1
"590","Chrome","56.0.2924.87","1920x1080","1640x860","United Kingdom",1
"591","Chrome","56.0.2924.87","1920x1080","1640x910","United Kingdom",1
"592","Chrome","56.0.2924.87","1920x1080","1670x690","United Kingdom",2
"593","Chrome","56.0.2924.87","1920x1080","1670x820","United Kingdom",1
"594","Chrome","56.0.2924.87","1920x1080","1670x880","United States",1
"595","Chrome","56.0.2924.87","1920x1080","1690x950","United Kingdom",1
"596","Chrome","56.0.2924.87","1920x1080","1700x790","United Kingdom",1
"597","Chrome","56.0.2924.87","1920x1080","1700x850","United Kingdom",1
"598","Chrome","56.0.2924.87","1920x1080","1710x910","United Kingdom",1
"599","Chrome","56.0.2924.87","1920x1080","1710x970","United Kingdom",2
"600","Chrome","56.0.2924.87","1920x1080","1720x910","United Kingdom",1
"601","Chrome","56.0.2924.87","1920x1080","1860x970","United Kingdom",1
"602","Chrome","56.0.2924.87","1920x1080","1890x920","United Kingdom",1
"603","Chrome","56.0.2924.87","1920x1080","1900x880","United Kingdom",2
"604","Chrome","56.0.2924.87","1920x1080","1900x940","United Kingdom",1
"605","Chrome","56.0.2924.87","1920x1080","1900x990","United Kingdom",1
"606","Chrome","56.0.2924.87","1920x1080","1910x900","United Kingdom",1
"607","Chrome","56.0.2924.87","1920x1080","1920x1000","United Kingdom",1
"608","Chrome","56.0.2924.87","1920x1080","1920x1010","United Kingdom",9
"609","Chrome","56.0.2924.87","1920x1080","1920x900","Australia",1
"610","Chrome","56.0.2924.87","1920x1080","1920x900","United Kingdom",15
"611","Chrome","56.0.2924.87","1920x1080","1920x930","Australia",4
"612","Chrome","56.0.2924.87","1920x1080","1920x930","United Kingdom",2
"613","Chrome","56.0.2924.87","1920x1080","1920x950","New Zealand",3
"614","Chrome","56.0.2924.87","1920x1080","1920x950","Norway",37
"615","Chrome","56.0.2924.87","1920x1080","1920x950","Spain",5
"616","Chrome","56.0.2924.87","1920x1080","1920x950","United Arab Emirates",7
"617","Chrome","56.0.2924.87","1920x1080","1920x950","United Kingdom",184
"618","Chrome","56.0.2924.87","1920x1080","1920x960","United Kingdom",5
"619","Chrome","56.0.2924.87","1920x1080","1920x970","Australia",37
"620","Chrome","56.0.2924.87","1920x1080","1920x970","Netherlands",5
"621","Chrome","56.0.2924.87","1920x1080","1920x970","Norway",2
"622","Chrome","56.0.2924.87","1920x1080","1920x970","Spain",4
"623","Chrome","56.0.2924.87","1920x1080","1920x970","United Kingdom",42
"624","Chrome","56.0.2924.87","1920x1080","1920x980","United Kingdom",14
"625","Chrome","56.0.2924.87","1920x1080","1920x990","United Kingdom",26
"626","Chrome","56.0.2924.87","1920x1080","2470x1320","Norway",5
"627","Chrome","56.0.2924.87","1920x1080","2480x1260","Norway",1
"628","Chrome","56.0.2924.87","1920x1080","2480x1320","Norway",4
"629","Chrome","56.0.2924.87","1920x1080","930x640","Sweden",1
"630","Chrome","56.0.2924.87","1920x1200","1920x1090","Germany",2
"631","Chrome","56.0.2924.87","2560x1440","2560x1290","Germany",1
"632","Chrome","57.0.2987.110","1920x1080","1590x770","Spain",1
"633","Chrome","57.0.2987.110","1920x1080","1920x900","Spain",1
"634","Chrome","57.0.2987.110","1920x1080","1920x950","Spain",3
"635","Chrome","57.0.2987.110","1920x1080","1920x970","Netherlands",2
"636","Chrome","57.0.2987.133","1152x864","1150x690","Australia",7
"637","Chrome","57.0.2987.133","1152x864","1150x730","Australia",5
"638","Chrome","57.0.2987.133","1280x1024","1030x850","Italy",1
"639","Chrome","57.0.2987.133","1280x1024","1040x860","Italy",2
"640","Chrome","57.0.2987.133","1280x1024","1060x860","Italy",3
"641","Chrome","57.0.2987.133","1280x1024","1060x910","Italy",3
"642","Chrome","57.0.2987.133","1280x1024","1100x660","Philippines",1
"643","Chrome","57.0.2987.133","1280x1024","1100x700","Philippines",2
"644","Chrome","57.0.2987.133","1280x1024","1220x710","Italy",1
"645","Chrome","57.0.2987.133","1280x1024","1230x570","Philippines",5
"646","Chrome","57.0.2987.133","1280x1024","1230x620","Philippines",1
"647","Chrome","57.0.2987.133","1280x1024","1230x670","Philippines",1
"648","Chrome","57.0.2987.133","1280x1024","1250x890","Italy",5
"649","Chrome","57.0.2987.133","1280x1024","1270x820","Philippines",1
"650","Chrome","57.0.2987.133","1280x1024","1280x850","Philippines",3
"651","Chrome","57.0.2987.133","1280x1024","1280x850","United Kingdom",1
"652","Chrome","57.0.2987.133","1280x1024","1280x860","Italy",1
"653","Chrome","57.0.2987.133","1280x1024","1280x880","Philippines",16
"654","Chrome","57.0.2987.133","1280x1024","1280x890","Australia",68
"655","Chrome","57.0.2987.133","1280x1024","1280x890","Italy",12
"656","Chrome","57.0.2987.133","1280x1024","1280x910","Australia",1
"657","Chrome","57.0.2987.133","1280x1024","1280x920","Italy",19
"658","Chrome","57.0.2987.133","1280x1024","1280x930","Australia",22
"659","Chrome","57.0.2987.133","1280x1024","1280x930","Italy",6
"660","Chrome","57.0.2987.133","1280x1024","960x860","Italy",1
"661","Chrome","57.0.2987.133","1280x1024","970x860","Italy",3
